path,label
fa1_outputs\balanced\fall\Coffee_room_01_video (8)_f157.png,fall
fa1_outputs\balanced\sitting\aug843_B_rotated_15deg_Office_video (25)_f247.png,sitting
fa1_outputs\balanced\standing\Home_02_video (60)_f187.png,standing
fa1_outputs\balanced\fall\aug109_C_flipped_Coffee_room_01_video (27)_f163.png,fall
fa1_outputs\balanced\fall\aug352_C_flipped_Home_01_video (13)_f167.png,fall
fa1_outputs\balanced\fall\aug553_B_rotated_15deg_Coffee_room_01_video (18)_f161.png,fall
fa1_outputs\balanced\normal\Coffee_room_02_video (51)_f152.png,normal
fa1_outputs\balanced\fall\aug442_D_zoom_1.3x_Home_02_video (37)_f48.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (16)_f50.png,fall
fa1_outputs\balanced\standing\Home_02_video (42)_f33.png,standing
fa1_outputs\balanced\normal\aug255_D_zoom_1.3x_Home_01_video (24)_f115.png,normal
fa1_outputs\balanced\walking\aug850_brightness_jitter_Office_video (33)_f159.png,walking
fa1_outputs\balanced\normal\Office_video (8)_f314.png,normal
fa1_outputs\balanced\normal\Coffee_room_01_video (13)_f30.png,normal
fa1_outputs\balanced\sitting\aug704_D_zoom_1.3x_Coffee_room_01_video (2)_f191.png,sitting
fa1_outputs\balanced\standing\Home_02_video (42)_f67.png,standing
fa1_outputs\balanced\normal\Coffee_room_01_video (33)_f28.png,normal
fa1_outputs\balanced\walking\Coffee_room_02_video (60)_f55.png,walking
fa1_outputs\balanced\sitting\Lecture_room_video (24)_f288.png,sitting
fa1_outputs\balanced\fall\aug356_brightness_jitter_Home_01_video (17)_f48.png,fall
fa1_outputs\balanced\standing\Coffee_room_02_video (70)_f524.png,standing
fa1_outputs\balanced\standing\Home_02_video (42)_f16.png,standing
fa1_outputs\balanced\fall\aug248_brightness_jitter_Coffee_room_01_video (7)_f96.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (24)_f209.png,fall
fa1_outputs\balanced\sitting\aug586_B_rotated_15deg_Coffee_room_02_video (57)_f0.png,sitting
fa1_outputs\balanced\fall\Lecture_room_video (6)_f256.png,fall
fa1_outputs\balanced\walking\aug13_D_zoom_1.3x_Coffee_room_02_video (60)_f0.png,walking
fa1_outputs\balanced\sitting\Home_01_video (29)_f33.png,sitting
fa1_outputs\balanced\fall\aug434_brightness_jitter_Home_02_video (32)_f87.png,fall
fa1_outputs\balanced\fall\Coffee_room_01_video (39)_f55.png,fall
fa1_outputs\balanced\fall\aug469_brightness_jitter_Office_video (14)_f86.png,fall
fa1_outputs\balanced\walking\aug719_D_zoom_1.3x_Coffee_room_01_video (38)_f70.png,walking
fa1_outputs\balanced\fall\aug123_B_rotated_15deg_Coffee_room_01_video (3)_f228.png,fall
fa1_outputs\balanced\sitting\Home_01_video (26)_f43.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (35)_f82.png,fall
fa1_outputs\balanced\sitting\Office_video (16)_f85.png,sitting
fa1_outputs\balanced\normal\Home_02_video (42)_f151.png,normal
fa1_outputs\balanced\walking\aug336_brightness_jitter_Home_02_video (56)_f324.png,walking
fa1_outputs\balanced\walking\Home_01_video (30)_f0.png,walking
fa1_outputs\balanced\sitting\aug512_D_zoom_1.3x_Office_video (30)_f498.png,sitting
fa1_outputs\balanced\sitting\aug697_brightness_jitter_Office_video (33)_f255.png,sitting
fa1_outputs\balanced\standing\Coffee_room_01_video (38)_f211.png,standing
fa1_outputs\balanced\sitting\aug432_B_rotated_15deg_Home_01_video (27)_f30.png,sitting
fa1_outputs\balanced\fall\aug103_B_rotated_15deg_Coffee_room_01_video (25)_f163.png,fall
fa1_outputs\balanced\standing\Coffee_room_02_video (65)_f444.png,standing
fa1_outputs\balanced\normal\aug152_brightness_jitter_Coffee_room_02_video (51)_f152.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (17)_f202.png,standing
fa1_outputs\balanced\sitting\aug640_D_zoom_1.3x_Office_video (13)_f475.png,sitting
fa1_outputs\balanced\walking\aug518_brightness_jitter_Home_01_video (21)_f129.png,walking
fa1_outputs\balanced\sitting\aug661_D_zoom_1.3x_Office_video (24)_f207.png,sitting
fa1_outputs\balanced\normal\Home_01_video (23)_f120.png,normal
fa1_outputs\balanced\fall\Coffee_room_02_video (64)_f149.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (4)_f251.png,standing
fa1_outputs\balanced\standing\Lecture_room_video (15)_f237.png,standing
fa1_outputs\balanced\fall\aug349_B_rotated_15deg_Home_01_video (12)_f164.png,fall
fa1_outputs\balanced\fall\Office_video (5)_f214.png,fall
fa1_outputs\balanced\fall\Coffee_room_02_video (51)_f117.png,fall
fa1_outputs\balanced\normal\aug393_C_flipped_Home_02_video (53)_f129.png,normal
fa1_outputs\balanced\walking\aug51_brightness_jitter_Home_02_video (55)_f27.png,walking
fa1_outputs\balanced\standing\Lecture_room_video (19)_f245.png,standing
fa1_outputs\balanced\standing\Home_02_video (43)_f33.png,standing
fa1_outputs\balanced\sitting\aug331_D_zoom_1.3x_Office_video (3)_f291.png,sitting
fa1_outputs\balanced\walking\aug896_C_flipped_Home_02_video (52)_f64.png,walking
fa1_outputs\balanced\normal\Home_02_video (54)_f27.png,normal
fa1_outputs\balanced\fall\aug503_C_flipped_Coffee_room_01_video (10)_f211.png,fall
fa1_outputs\balanced\walking\aug747_C_flipped_Home_02_video (49)_f273.png,walking
fa1_outputs\balanced\sitting\aug188_brightness_jitter_Coffee_room_01_video (27)_f50.png,sitting
fa1_outputs\balanced\fall\aug46_B_rotated_15deg_Coffee_room_01_video (16)_f60.png,fall
fa1_outputs\balanced\normal\Coffee_room_01_video (24)_f53.png,normal
fa1_outputs\balanced\normal\Home_02_video (37)_f180.png,normal
fa1_outputs\balanced\walking\aug27_C_flipped_Home_01_video (30)_f0.png,walking
fa1_outputs\balanced\sitting\Office_video (3)_f280.png,sitting
fa1_outputs\balanced\normal\Home_02_video (41)_f168.png,normal
fa1_outputs\balanced\normal\aug12_C_flipped_Coffee_room_01_video (13)_f0.png,normal
fa1_outputs\balanced\sitting\aug642_D_zoom_1.3x_Office_video (16)_f0.png,sitting
fa1_outputs\balanced\standing\Home_01_video (29)_f135.png,standing
fa1_outputs\balanced\standing\Lecture_room_video (20)_f178.png,standing
fa1_outputs\balanced\sitting\aug376_B_rotated_15deg_Coffee_room_01_video (34)_f0.png,sitting
fa1_outputs\balanced\walking\aug710_C_flipped_Coffee_room_01_video (11)_f289.png,walking
fa1_outputs\balanced\walking\aug918_C_flipped_Office_video (19)_f41.png,walking
fa1_outputs\balanced\walking\Home_02_video (49)_f78.png,walking
fa1_outputs\balanced\walking\aug904_brightness_jitter_Home_02_video (56)_f324.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (46)_f170.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (3)_f436.png,standing
fa1_outputs\balanced\sitting\aug743_C_flipped_Coffee_room_01_video (48)_f0.png,sitting
fa1_outputs\balanced\sitting\aug419_brightness_jitter_Coffee_room_02_video (70)_f0.png,sitting
fa1_outputs\balanced\sitting\aug724_C_flipped_Coffee_room_01_video (31)_f231.png,sitting
fa1_outputs\balanced\sitting\aug495_brightness_jitter_Office_video (27)_f486.png,sitting
fa1_outputs\balanced\sitting\aug620_C_flipped_Home_02_video (44)_f274.png,sitting
fa1_outputs\balanced\sitting\aug6_B_rotated_15deg_Coffee_room_01_video (22)_f45.png,sitting
fa1_outputs\balanced\fall\aug290_B_rotated_15deg_Coffee_room_02_video (55)_f244.png,fall
fa1_outputs\balanced\normal\Coffee_room_01_video (30)_f36.png,normal
fa1_outputs\balanced\normal\Lecture_room_video (1)_f106.png,normal
fa1_outputs\balanced\sitting\Office_video (20)_f319.png,sitting
fa1_outputs\balanced\standing\Office_video (29)_f915.png,standing
fa1_outputs\balanced\fall\Coffee_room_01_video (47)_f633.png,fall
fa1_outputs\balanced\walking\aug137_brightness_jitter_Office_video (19)_f41.png,walking
fa1_outputs\balanced\normal\aug287_D_zoom_1.3x_Home_01_video (30)_f168.png,normal
fa1_outputs\balanced\walking\aug291_B_rotated_15deg_Coffee_room_01_video (38)_f0.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (27)_f187.png,fall
fa1_outputs\balanced\sitting\aug132_brightness_jitter_Office_video (24)_f165.png,sitting
fa1_outputs\balanced\walking\aug927_brightness_jitter_Coffee_room_01_video (24)_f33.png,walking
fa1_outputs\balanced\fall\Home_02_video (51)_f184.png,fall
fa1_outputs\balanced\walking\aug179_B_rotated_15deg_Home_02_video (49)_f273.png,walking
fa1_outputs\balanced\sitting\aug314_B_rotated_15deg_Office_video (24)_f82.png,sitting
fa1_outputs\balanced\walking\aug286_D_zoom_1.3x_Coffee_room_01_video (12)_f45.png,walking
fa1_outputs\balanced\standing\Home_01_video (4)_f120.png,standing
fa1_outputs\balanced\fall\Coffee_room_01_video (39)_f49.png,fall
fa1_outputs\balanced\sitting\aug668_D_zoom_1.3x_Office_video (25)_f494.png,sitting
fa1_outputs\balanced\normal\aug97_B_rotated_15deg_Coffee_room_01_video (35)_f0.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (15)_f177.png,standing
fa1_outputs\balanced\walking\aug166_B_rotated_15deg_Home_01_video (29)_f101.png,walking
fa1_outputs\balanced\normal\Home_02_video (51)_f158.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (36)_f1109.png,fall
fa1_outputs\balanced\normal\Coffee_room_01_video (3)_f266.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (33)_f116.png,fall
fa1_outputs\balanced\sitting\aug418_C_flipped_Coffee_room_02_video (68)_f1285.png,sitting
fa1_outputs\balanced\normal\aug145_brightness_jitter_Coffee_room_02_video (49)_f98.png,normal
fa1_outputs\balanced\standing\Office_video (12)_f37.png,standing
fa1_outputs\balanced\sitting\aug533_C_flipped_Coffee_room_01_video (22)_f28.png,sitting
fa1_outputs\balanced\sitting\aug299_C_flipped_Office_video (20)_f159.png,sitting
fa1_outputs\balanced\fall\Coffee_room_02_video (64)_f143.png,fall
fa1_outputs\balanced\fall\aug486_D_zoom_1.3x_Office_video (7)_f130.png,fall
fa1_outputs\balanced\sitting\aug854_D_zoom_1.3x_Office_video (3)_f140.png,sitting
fa1_outputs\balanced\normal\aug385_D_zoom_1.3x_Home_02_video (51)_f211.png,normal
fa1_outputs\balanced\sitting\aug4_C_flipped_Coffee_room_01_video (22)_f0.png,sitting
fa1_outputs\balanced\walking\aug716_D_zoom_1.3x_Coffee_room_01_video (30)_f54.png,walking
fa1_outputs\balanced\standing\Home_02_video (44)_f157.png,standing
fa1_outputs\balanced\normal\Home_01_video (24)_f48.png,normal
fa1_outputs\balanced\normal\aug90_brightness_jitter_Coffee_room_01_video (33)_f141.png,normal
fa1_outputs\balanced\standing\Office_video (26)_f436.png,standing
fa1_outputs\balanced\sitting\Home_01_video (16)_f66.png,sitting
fa1_outputs\balanced\sitting\Coffee_room_01_video (48)_f311.png,sitting
fa1_outputs\balanced\normal\Office_video (27)_f81.png,normal
fa1_outputs\balanced\standing\Office_video (17)_f65.png,standing
fa1_outputs\balanced\fall\aug424_C_flipped_Home_02_video (31)_f0.png,fall
fa1_outputs\balanced\walking\aug142_brightness_jitter_Coffee_room_01_video (11)_f289.png,walking
fa1_outputs\balanced\normal\aug297_D_zoom_1.3x_Home_01_video (5)_f76.png,normal
fa1_outputs\balanced\normal\Lecture_room_video (3)_f233.png,normal
fa1_outputs\balanced\walking\aug456_D_zoom_1.3x_Home_01_video (8)_f178.png,walking
fa1_outputs\balanced\sitting\aug232_brightness_jitter_Coffee_room_02_video (56)_f215.png,sitting
fa1_outputs\balanced\normal\aug50_B_rotated_15deg_Coffee_room_01_video (2)_f229.png,normal
fa1_outputs\balanced\walking\aug274_B_rotated_15deg_Office_video (18)_f459.png,walking
fa1_outputs\balanced\walking\aug873_C_flipped_Home_01_video (21)_f129.png,walking
fa1_outputs\balanced\normal\Home_01_video (9)_f201.png,normal
fa1_outputs\balanced\normal\Home_01_video (17)_f90.png,normal
fa1_outputs\balanced\walking\aug660_D_zoom_1.3x_Home_01_video (21)_f129.png,walking
fa1_outputs\balanced\normal\Lecture_room_video (22)_f296.png,normal
fa1_outputs\balanced\fall\aug41_C_flipped_Coffee_room_01_video (16)_f106.png,fall
fa1_outputs\balanced\standing\Coffee_room_02_video (62)_f56.png,standing
fa1_outputs\balanced\standing\Lecture_room_video (7)_f84.png,standing
fa1_outputs\balanced\walking\aug942_C_flipped_Home_01_video (20)_f129.png,walking
fa1_outputs\balanced\normal\aug180_brightness_jitter_Coffee_room_02_video (61)_f492.png,normal
fa1_outputs\balanced\normal\Lecture_room_video (18)_f657.png,normal
fa1_outputs\balanced\sitting\aug361_C_flipped_Coffee_room_01_video (25)_f32.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (45)_f114.png,fall
fa1_outputs\balanced\fall\aug300_C_flipped_Coffee_room_02_video (57)_f458.png,fall
fa1_outputs\balanced\walking\Office_video (15)_f0.png,walking
fa1_outputs\balanced\normal\Lecture_room_video (16)_f609.png,normal
fa1_outputs\balanced\sitting\aug464_C_flipped_Office_video (13)_f475.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (19)_f170.png,fall
fa1_outputs\balanced\sitting\aug383_C_flipped_Coffee_room_01_video (34)_f83.png,sitting
fa1_outputs\balanced\walking\aug941_B_rotated_15deg_Home_01_video (2)_f30.png,walking
fa1_outputs\balanced\walking\aug343_brightness_jitter_Office_video (15)_f0.png,walking
fa1_outputs\balanced\walking\aug500_B_rotated_15deg_Coffee_room_01_video (17)_f19.png,walking
fa1_outputs\balanced\standing\Lecture_room_video (21)_f113.png,standing
fa1_outputs\balanced\standing\Coffee_room_02_video (53)_f153.png,standing
fa1_outputs\balanced\sitting\aug565_brightness_jitter_Coffee_room_01_video (43)_f0.png,sitting
fa1_outputs\balanced\sitting\aug449_C_flipped_Home_02_video (45)_f189.png,sitting
fa1_outputs\balanced\standing\Lecture_room_video (20)_f119.png,standing
fa1_outputs\balanced\fall\Coffee_room_01_video (6)_f136.png,fall
fa1_outputs\balanced\standing\Office_video (10)_f33.png,standing
fa1_outputs\balanced\standing\Coffee_room_01_video (40)_f43.png,standing
fa1_outputs\balanced\walking\aug508_B_rotated_15deg_Coffee_room_01_video (5)_f36.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (31)_f106.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (57)_f458.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (35)_f46.png,standing
fa1_outputs\balanced\normal\aug205_D_zoom_1.3x_Home_01_video (1)_f165.png,normal
fa1_outputs\balanced\standing\Home_01_video (8)_f106.png,standing
fa1_outputs\balanced\fall\aug113_C_flipped_Coffee_room_01_video (27)_f196.png,fall
fa1_outputs\balanced\sitting\aug117_brightness_jitter_Office_video (16)_f160.png,sitting
fa1_outputs\balanced\standing\Coffee_room_02_video (67)_f86.png,standing
fa1_outputs\balanced\walking\aug33_B_rotated_15deg_Home_02_video (45)_f21.png,walking
fa1_outputs\balanced\normal\aug211_C_flipped_Home_01_video (14)_f180.png,normal
fa1_outputs\balanced\normal\Home_02_video (56)_f90.png,normal
fa1_outputs\balanced\fall\Office_video (10)_f188.png,fall
fa1_outputs\balanced\standing\Lecture_room_video (16)_f696.png,standing
fa1_outputs\balanced\normal\Home_01_video (24)_f0.png,normal
fa1_outputs\balanced\standing\Home_02_video (51)_f165.png,standing
fa1_outputs\balanced\normal\Lecture_room_video (12)_f405.png,normal
fa1_outputs\balanced\sitting\aug169_brightness_jitter_Office_video (33)_f255.png,sitting
fa1_outputs\balanced\standing\Coffee_room_01_video (45)_f43.png,standing
fa1_outputs\balanced\standing\Home_01_video (14)_f144.png,standing
fa1_outputs\balanced\fall\aug35_brightness_jitter_Coffee_room_01_video (15)_f52.png,fall
fa1_outputs\balanced\normal\aug71_D_zoom_1.3x_Coffee_room_01_video (26)_f243.png,normal
fa1_outputs\balanced\fall\Coffee_room_01_video (37)_f63.png,fall
fa1_outputs\balanced\normal\aug307_B_rotated_15deg_Home_01_video (7)_f86.png,normal
fa1_outputs\balanced\normal\Coffee_room_01_video (25)_f196.png,normal
fa1_outputs\balanced\normal\aug201_C_flipped_Coffee_room_02_video (68)_f803.png,normal
fa1_outputs\balanced\normal\Home_01_video (19)_f24.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (16)_f174.png,standing
fa1_outputs\balanced\normal\Lecture_room_video (11)_f136.png,normal
fa1_outputs\balanced\standing\Coffee_room_01_video (5)_f113.png,standing
fa1_outputs\balanced\walking\aug323_D_zoom_1.3x_Home_02_video (49)_f78.png,walking
fa1_outputs\balanced\walking\aug284_brightness_jitter_Coffee_room_01_video (11)_f289.png,walking
fa1_outputs\balanced\normal\Coffee_room_02_video (62)_f246.png,normal
fa1_outputs\balanced\sitting\aug106_B_rotated_15deg_Lecture_room_video (14)_f256.png,sitting
fa1_outputs\balanced\walking\aug529_B_rotated_15deg_Home_02_video (37)_f0.png,walking
fa1_outputs\balanced\sitting\aug416_brightness_jitter_Coffee_room_02_video (62)_f112.png,sitting
fa1_outputs\balanced\fall\Coffee_room_01_video (25)_f209.png,fall
fa1_outputs\balanced\normal\Office_video (7)_f108.png,normal
fa1_outputs\balanced\sitting\aug516_brightness_jitter_Office_video (30)_f872.png,sitting
fa1_outputs\balanced\sitting\aug68_B_rotated_15deg_Home_01_video (16)_f0.png,sitting
fa1_outputs\balanced\fall\aug213_brightness_jitter_Coffee_room_01_video (44)_f54.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (10)_f72.png,standing
fa1_outputs\balanced\sitting\aug526_C_flipped_Office_video (4)_f96.png,sitting
fa1_outputs\balanced\standing\Home_02_video (42)_f21.png,standing
fa1_outputs\balanced\normal\aug233_C_flipped_Home_01_video (20)_f43.png,normal
fa1_outputs\balanced\standing\Office_video (26)_f249.png,standing
fa1_outputs\balanced\walking\aug574_brightness_jitter_Coffee_room_01_video (30)_f54.png,walking
fa1_outputs\balanced\walking\aug553_B_rotated_15deg_Lecture_room_video (2)_f379.png,walking
fa1_outputs\balanced\normal\Office_video (11)_f96.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (16)_f261.png,standing
fa1_outputs\balanced\normal\Office_video (17)_f54.png,normal
fa1_outputs\balanced\normal\aug109_D_zoom_1.3x_Coffee_room_01_video (38)_f44.png,normal
fa1_outputs\balanced\standing\Lecture_room_video (24)_f180.png,standing
fa1_outputs\balanced\fall\Home_02_video (57)_f48.png,fall
fa1_outputs\balanced\standing\Coffee_room_01_video (3)_f190.png,standing
fa1_outputs\balanced\normal\Coffee_room_02_video (51)_f126.png,normal
fa1_outputs\balanced\sitting\aug108_D_zoom_1.3x_Lecture_room_video (18)_f420.png,sitting
fa1_outputs\balanced\sitting\aug368_brightness_jitter_Coffee_room_01_video (30)_f126.png,sitting
fa1_outputs\balanced\sitting\aug69_D_zoom_1.3x_Home_01_video (16)_f33.png,sitting
fa1_outputs\balanced\fall\aug228_brightness_jitter_Coffee_room_01_video (47)_f633.png,fall
fa1_outputs\balanced\sitting\aug61_C_flipped_Coffee_room_02_video (57)_f211.png,sitting
fa1_outputs\balanced\sitting\Office_video (27)_f608.png,sitting
fa1_outputs\balanced\sitting\aug72_B_rotated_15deg_Home_01_video (17)_f96.png,sitting
fa1_outputs\balanced\sitting\aug774_brightness_jitter_Home_01_video (16)_f52.png,sitting
fa1_outputs\balanced\sitting\aug439_C_flipped_Home_02_video (34)_f30.png,sitting
fa1_outputs\balanced\walking\aug592_brightness_jitter_Home_01_video (29)_f101.png,walking
fa1_outputs\balanced\standing\Coffee_room_01_video (8)_f96.png,standing
fa1_outputs\balanced\normal\Home_01_video (6)_f115.png,normal
fa1_outputs\balanced\standing\Home_01_video (11)_f117.png,standing
fa1_outputs\balanced\fall\Coffee_room_02_video (54)_f162.png,fall
fa1_outputs\balanced\fall\aug293_D_zoom_1.3x_Coffee_room_02_video (56)_f307.png,fall
fa1_outputs\balanced\walking\aug646_C_flipped_Coffee_room_01_video (38)_f0.png,walking
fa1_outputs\balanced\fall\Coffee_room_01_video (45)_f129.png,fall
fa1_outputs\balanced\walking\aug247_D_zoom_1.3x_Home_02_video (46)_f26.png,walking
fa1_outputs\balanced\walking\Home_01_video (26)_f129.png,walking
